Subject,Sex,Age,Group,Running,Sample,Cue,Target,Acc,RT,Resp,Condition,WordType
11,female,18,Recognition,Study,7,blandish,flatter,NA,NA,NA,NA,NA
11,female,18,Recognition,Study,8,objurgate,rebuke,NA,NA,NA,NA,NA
11,female,18,Recognition,Study,9,descry,discover,NA,NA,NA,NA,NA
11,female,18,Recognition,Study,10,inculcate,instil,NA,NA,NA,NA,NA
11,female,18,Recognition,Study,11,orotund,pompous,NA,NA,NA,NA,NA
11,female,18,Recognition,Study,12,imprecation,curse,NA,NA,NA,NA,NA
11,female,18,Recognition,Study,13,sententious,moralising,NA,NA,NA,NA,NA
11,female,18,Recognition,Study,14,lassitude,tiredness,NA,NA,NA,NA,NA
11,female,18,Recognition,Study,15,picaroon,cheat,NA,NA,NA,NA,NA
11,female,18,Recognition,RecognitionPractice,1,carcanet,NA,1,3808,NA,Study,Cue
11,female,18,Recognition,RecognitionPractice,2,fruit,NA,1,2411,NA,meaning,Target
11,female,18,Recognition,RecognitionPractice,3,necklace,NA,1,1335,NA,Study,Target
11,female,18,Recognition,RecognitionPractice,4,mole,NA,1,1135,NA,meaning,Target
11,female,18,Recognition,RecognitionPractice,5,zamindar,NA,0,3033,NA,firstword,Cue
11,female,18,Recognition,RecognitionPractice,6,infandous,NA,1,1623,NA,Study,Cue
11,female,18,Recognition,Recognition,1,unmanageable,NA,1,3632,NA,First Word,Target
11,female,18,Recognition,Recognition,2,imprison,NA,1,1381,NA,First Word,Target
11,female,18,Recognition,Recognition,3,interstice,NA,1,2735,NA,Foil,Cue
11,female,18,Recognition,Recognition,4,threnody,NA,1,3970,NA,Meaning,Cue
11,female,18,Recognition,Recognition,5,immolate,NA,1,668,NA,Meaning,Cue
11,female,18,Recognition,Recognition,6,roke,NA,1,1928,NA,Foil,Cue
11,female,18,Recognition,Recognition,7,shining,NA,0,1898,NA,First Word,Target
11,female,18,Recognition,Recognition,8,pompous,NA,1,1301,NA,Study,Target
11,female,18,Recognition,Recognition,9,flatter,NA,1,1434,NA,Study,Target
11,female,18,Recognition,Recognition,10,mist,NA,1,1623,NA,Foil,Target
11,female,18,Recognition,Recognition,11,disgrace,NA,0,1575,NA,Study,Target
11,female,18,Recognition,Recognition,12,intractable,NA,1,1473,NA,First Word,Cue
11,female,18,Recognition,Recognition,13,fussy,NA,1,1329,NA,First Word,Target
11,female,18,Recognition,Recognition,14,clear,NA,1,969,NA,Meaning,Target
11,female,18,Recognition,Recognition,15,encomium,NA,1,1111,NA,Meaning,Cue
11,female,18,Recognition,Recognition,16,everse,NA,1,758,NA,Meaning,Cue
11,female,18,Recognition,Recognition,17,trammel,NA,1,837,NA,Meaning,Cue
11,female,18,Recognition,Recognition,18,resistant,NA,0,1133,NA,Meaning,Target
11,female,18,Recognition,Recognition,19,immure,NA,1,1026,NA,First Word,Cue
11,female,18,Recognition,Recognition,20,picaroon,NA,1,833,NA,Study,Cue
11,female,18,Recognition,Recognition,21,concise,NA,1,740,NA,First Word,Target
11,female,18,Recognition,Recognition,22,subluxation,NA,1,3103,NA,First Word,Cue
11,female,18,Recognition,Recognition,23,contumacious,NA,1,858,NA,First Word,Cue
11,female,18,Recognition,Recognition,24,inimical,NA,1,981,NA,Meaning,Cue
11,female,18,Recognition,Recognition,25,overcome,NA,1,738,NA,Meaning,Target
11,female,18,Recognition,Recognition,26,stentorian,NA,0,1166,NA,Foil,Cue
11,female,18,Recognition,Recognition,27,noisy,NA,1,950,NA,Foil,Target
11,female,18,Recognition,Recognition,28,limpid,NA,1,1912,NA,Meaning,Cue
11,female,18,Recognition,Recognition,29,beginner,NA,1,812,NA,Meaning,Target
11,female,18,Recognition,Recognition,30,discover,NA,0,1172,NA,Study,Target
11,female,18,Recognition,Recognition,31,space,NA,1,1078,NA,Foil,Target
11,female,18,Recognition,Recognition,32,plangent,NA,1,934,NA,Foil,Cue
11,female,18,Recognition,Recognition,33,impede,NA,1,1225,NA,Meaning,Target
11,female,18,Recognition,Recognition,34,inchoate,NA,1,1263,NA,Meaning,Cue
11,female,18,Recognition,Recognition,35,spare,NA,1,1669,NA,Foil,Target
11,female,18,Recognition,Recognition,36,surrendering,NA,1,1627,NA,Study,Target
11,female,18,Recognition,Recognition,37,crafty,NA,1,1655,NA,Foil,Target
11,female,18,Recognition,Recognition,38,tyro,NA,1,1719,NA,Meaning,Cue
11,female,18,Recognition,Recognition,39,subduce,NA,1,1433,NA,First Word,Cue
11,female,18,Recognition,Recognition,40,succursal,NA,1,987,NA,Meaning,Cue
11,female,18,Recognition,Recognition,41,dislocation,NA,1,1027,NA,First Word,Target
11,female,18,Recognition,Recognition,42,minatory,NA,0,1226,NA,First Word,Cue
11,female,18,Recognition,Recognition,43,opprobrium,NA,1,1681,NA,Study,Cue
11,female,18,Recognition,Recognition,44,roil,NA,1,3485,NA,First Word,Cue
11,female,18,Recognition,Recognition,45,blandish,NA,1,1423,NA,Study,Cue
11,female,18,Recognition,Recognition,46,consider,NA,1,1173,NA,Study,Target
11,female,18,Recognition,Recognition,47,rebarbative,NA,0,1509,NA,Foil,Cue
11,female,18,Recognition,Recognition,48,stolid,NA,1,1424,NA,Study,Cue
11,female,18,Recognition,Recognition,49,unemotional,NA,1,796,NA,Study,Target
11,female,18,Recognition,Recognition,50,subdolous,NA,0,2226,NA,Foil,Cue
11,female,18,Recognition,Recognition,51,compendious,NA,1,705,NA,First Word,Cue
11,female,18,Recognition,Recognition,52,rebuke,NA,1,879,NA,Study,Target
11,female,18,Recognition,Recognition,53,spoffish,NA,1,1525,NA,First Word,Cue
11,female,18,Recognition,Recognition,54,repellent,NA,1,1793,NA,Foil,Target
11,female,18,Recognition,Recognition,55,ramble,NA,1,1189,NA,Meaning,Target
11,female,18,Recognition,Recognition,56,recreant,NA,0,1208,NA,Study,Cue
11,female,18,Recognition,Recognition,57,sacrifice,NA,1,1361,NA,Meaning,Target
11,female,18,Recognition,Recognition,58,renitent,NA,0,1312,NA,Meaning,Cue
11,female,18,Recognition,Recognition,59,moralising,NA,1,1201,NA,Study,Target
11,female,18,Recognition,Recognition,60,orotund,NA,0,2191,NA,Study,Cue
11,female,18,Recognition,Recognition,61,grant,NA,1,1394,NA,Meaning,Target
11,female,18,Recognition,Recognition,62,plunder,NA,1,1212,NA,First Word,Target
11,female,18,Recognition,Recognition,63,hidden,NA,1,1096,NA,First Word,Target
11,female,18,Recognition,Recognition,64,branch,NA,1,813,NA,Meaning,Target
11,female,18,Recognition,Recognition,65,slake,NA,0,2457,NA,Meaning,Cue
11,female,18,Recognition,Recognition,66,esculent,NA,1,1230,NA,First Word,Cue
11,female,18,Recognition,Recognition,67,arrogance,NA,1,1578,NA,Foil,Target
11,female,18,Recognition,Recognition,68,abjure,NA,0,1885,NA,Study,Cue
11,female,18,Recognition,Recognition,69,edible,NA,1,1413,NA,First Word,Target
11,female,18,Recognition,Recognition,70,hostile,NA,1,1493,NA,Meaning,Target
11,female,18,Recognition,Recognition,71,instil,NA,0,1746,NA,Study,Target
11,female,18,Recognition,Recognition,72,frond,NA,0,1910,NA,Study,Cue
11,female,18,Recognition,Recognition,73,inculcate,NA,0,910,NA,Study,Cue
11,female,18,Recognition,Recognition,74,maunder,NA,1,1333,NA,Meaning,Cue
11,female,18,Recognition,Recognition,75,tube,NA,1,1297,NA,Foil,Target
11,female,18,Recognition,Recognition,76,flimsy,NA,1,932,NA,Foil,Target
11,female,18,Recognition,Recognition,77,imprecation,NA,0,874,NA,Study,Cue
11,female,18,Recognition,Recognition,78,unyielding,NA,0,1105,NA,First Word,Target
11,female,18,Recognition,Recognition,79,quench,NA,1,1366,NA,Meaning,Target
11,female,18,Recognition,Recognition,80,superate,NA,1,3988,NA,Meaning,Cue
11,female,18,Recognition,Recognition,81,cheat,NA,1,1040,NA,Study,Target
11,female,18,Recognition,Recognition,82,withdraw,NA,1,1068,NA,First Word,Target
11,female,18,Recognition,Recognition,83,sententious,NA,0,1884,NA,Study,Cue
11,female,18,Recognition,Recognition,84,rebellious,NA,1,1569,NA,First Word,Target
11,female,18,Recognition,Recognition,85,valinch,NA,1,1127,NA,Foil,Cue
11,female,18,Recognition,Recognition,86,overthrow,NA,1,1687,NA,Meaning,Target
11,female,18,Recognition,Recognition,87,billow,NA,1,1582,NA,First Word,Target
11,female,18,Recognition,Recognition,88,beggar,NA,1,1020,NA,Foil,Target
11,female,18,Recognition,Recognition,89,recondite,NA,0,772,NA,First Word,Cue
11,female,18,Recognition,Recognition,90,threatening,NA,1,1147,NA,First Word,Target
11,female,18,Recognition,Recognition,91,stanchion,NA,1,898,NA,Foil,Cue
11,female,18,Recognition,Recognition,92,mendicant,NA,1,971,NA,Foil,Cue
11,female,18,Recognition,Recognition,93,loud,NA,1,2221,NA,Foil,Target
11,female,18,Recognition,Recognition,94,reject,NA,0,1543,NA,Study,Target
11,female,18,Recognition,Recognition,95,effulgent,NA,1,1345,NA,First Word,Cue
11,female,18,Recognition,Recognition,96,lament,NA,1,2119,NA,Meaning,Target
11,female,18,Recognition,Recognition,97,flourish,NA,1,3822,NA,First Word,Target
11,female,18,Recognition,Recognition,98,tiredness,NA,1,1544,NA,Study,Target
11,female,18,Recognition,Recognition,99,embezzle,NA,0,926,NA,Foil,Target
11,female,18,Recognition,Recognition,100,sprauncy,NA,1,1837,NA,Foil,Cue
11,female,18,Recognition,Recognition,101,perpend,NA,0,1048,NA,Study,Cue
11,female,18,Recognition,Recognition,102,gossamer,NA,1,770,NA,Foil,Cue
11,female,18,Recognition,Recognition,103,tribute,NA,1,1124,NA,Meaning,Target
11,female,18,Recognition,Recognition,104,leaf,NA,1,1000,NA,Study,Target
11,female,18,Recognition,Recognition,105,support,NA,1,1307,NA,Foil,Target
11,female,18,Recognition,Recognition,106,smart,NA,1,1298,NA,Foil,Target
11,female,18,Recognition,Recognition,107,subvention,NA,0,1424,NA,Meaning,Cue
11,female,18,Recognition,Recognition,108,curse,NA,1,1266,NA,Study,Target
11,female,18,Recognition,Recognition,109,burgeon,NA,1,1441,NA,First Word,Cue
11,female,18,Recognition,Recognition,110,pertinacious,NA,1,928,NA,First Word,Cue
11,female,18,Recognition,Recognition,111,undeveloped,NA,0,1056,NA,Meaning,Target
11,female,18,Recognition,Recognition,112,descry,NA,0,1155,NA,Study,Cue
11,female,18,Recognition,Recognition,113,peculate,NA,0,1709,NA,Foil,Cue
11,female,18,Recognition,Recognition,114,surquedry,NA,1,1291,NA,Foil,Cue
11,female,18,Recognition,Recognition,115,fellowship,NA,1,1193,NA,Foil,Target
11,female,18,Recognition,Recognition,116,sodality,NA,1,819,NA,Foil,Cue
11,female,18,Recognition,Recognition,117,lassitude,NA,0,701,NA,Study,Cue
11,female,18,Recognition,Recognition,118,subsecive,NA,1,1007,NA,Foil,Cue
11,female,18,Recognition,Recognition,119,objurgate,NA,0,1551,NA,Study,Cue
11,female,18,Recognition,Recognition,120,spoliate,NA,1,1079,NA,First Word,Cue
12,female,18,Recall,PracticeFirstWord,1,droze,drip,0,9965,droz,NA,NA
12,female,18,Recall,PracticeFirstWord,2,gadoid,fish,0,4894,flower,NA,NA
12,female,18,Recall,PracticeFirstWord,3,desman,mole,0,7577,binman,NA,NA
12,female,18,Recall,First Word,1,gossamer,flimsy,0,6555,rat,NA,NA
12,female,18,Recall,First Word,2,mendicant,beggar,0,4947,doctor,NA,NA
12,female,18,Recall,First Word,3,slake,quench,0,6252,drink,NA,NA
12,female,18,Recall,First Word,4,peculate,embezzle,0,8248,strange,NA,NA
12,female,18,Recall,First Word,5,limpid,clear,0,7290,soft,NA,NA
12,female,18,Recall,First Word,6,subsecive,spare,0,6951,part,NA,NA
12,female,18,Recall,First Word,7,compendious,concise,0,7947,great,NA,NA
12,female,18,Recall,First Word,8,subdolous,crafty,0,6983,attractive,NA,NA
12,female,18,Recall,First Word,9,perpend,consider,0,7547,trick,NA,NA
12,female,18,Recall,First Word,10,recreant,surrendering,0,9937,sca,NA,NA
12,female,18,Recall,First Word,11,valinch,tube,0,7435,slay,NA,NA
12,female,18,Recall,First Word,12,superate,overcome,0,6285,win,NA,NA
12,female,18,Recall,First Word,13,surquedry,arrogance,0,7812,talk,NA,NA
12,female,18,Recall,First Word,14,spoliate,plunder,0,9601,st,NA,NA
12,female,18,Recall,First Word,15,pertinacious,unyielding,0,6396,pretty,NA,NA
12,female,18,Recall,PracticeMeaning,1,zamindar,landlord,0,6553,worry,NA,NA
12,female,18,Recall,PracticeMeaning,2,tantivy,quick,0,4875,small,NA,NA
12,female,18,Recall,PracticeMeaning,3,infandous,horrible,0,6888,big,NA,NA
12,female,18,Recall,Meaning,1,frond,leaf,0,4340,run,NA,NA
12,female,18,Recall,Meaning,2,minatory,threatening,0,9416,allowed,NA,NA
12,female,18,Recall,Meaning,3,orotund,pompous,0,9375,ba,NA,NA
12,female,18,Recall,Meaning,4,subvention,grant,0,9340,divide,NA,NA
12,female,18,Recall,Meaning,5,inchoate,undeveloped,0,9963,scar,NA,NA
12,female,18,Recall,Meaning,6,subduce,withdraw,0,9956,lo,NA,NA
12,female,18,Recall,Meaning,7,spoffish,fussy,0,5838,fake,NA,NA
12,female,18,Recall,Meaning,8,sententious,moralising,0,8231,spoilt,NA,NA
12,female,18,Recall,Meaning,9,blandish,flatter,0,4350,boring,NA,NA
12,female,18,Recall,Meaning,10,esculent,edible,0,5988,nice,NA,NA
12,female,18,Recall,Meaning,11,lassitude,tiredness,0,4901,wide,NA,NA
12,female,18,Recall,Meaning,12,roil,billow,0,5805,tall,NA,NA
12,female,18,Recall,Meaning,13,recondite,hidden,0,6269,answer,NA,NA
12,female,18,Recall,Meaning,14,sodality,fellowship,0,4496,alone,NA,NA
12,female,18,Recall,Meaning,15,interstice,space,0,6738,break,NA,NA
12,female,18,Recall,PracticeStudy,1,leggiadrous,elegant,NA,NA,NA,NA,NA
12,female,18,Recall,PracticeStudy,2,achene,fruit,NA,NA,NA,NA,NA
12,female,18,Recall,PracticeStudy,3,carcanet,necklace,NA,NA,NA,NA,NA
12,female,18,Recall,Study,1,objurgate,rebuke,NA,NA,NA,NA,NA
12,female,18,Recall,Study,2,inculcate,instil,NA,NA,NA,NA,NA
12,female,18,Recall,Study,3,intractable,unmanageable,NA,NA,NA,NA,NA
12,female,18,Recall,Study,4,encomium,tribute,NA,NA,NA,NA,NA
12,female,18,Recall,Study,5,imprecation,curse,NA,NA,NA,NA,NA
12,female,18,Recall,Study,6,maunder,ramble,NA,NA,NA,NA,NA
12,female,18,Recall,Study,7,stanchion,support,NA,NA,NA,NA,NA
12,female,18,Recall,Study,8,sprauncy,smart,NA,NA,NA,NA,NA
12,female,18,Recall,Study,9,succursal,branch,NA,NA,NA,NA,NA
12,female,18,Recall,Study,10,picaroon,cheat,NA,NA,NA,NA,NA
12,female,18,Recall,Study,11,contumacious,rebellious,NA,NA,NA,NA,NA
12,female,18,Recall,Study,12,immolate,sacrifice,NA,NA,NA,NA,NA
12,female,18,Recall,Study,13,tyro,beginner,NA,NA,NA,NA,NA
12,female,18,Recall,Study,14,plangent,noisy,NA,NA,NA,NA,NA
12,female,18,Recall,Study,15,stolid,unemotional,NA,NA,NA,NA,NA
12,female,18,Recall,RecallPractice,1,infandous,horrible,0,21226,cruel,meaning,Cue
12,female,18,Recall,RecallPractice,2,desman,mole,0,12853,binman,firstword,Cue
12,female,18,Recall,RecallPractice,3,carcanet,necklace,1,5308,necklace,Study,Cue
12,female,18,Recall,Recall,1,pertinacious,unyielding,0,20785,strong,First Word,Cue
12,female,18,Recall,Recall,2,subsecive,spare,0,18277,billow,First Word,Cue
12,female,18,Recall,Recall,3,minatory,threatening,0,37450,angry,Meaning,Cue
12,female,18,Recall,Recall,4,compendious,concise,0,10576,organised,First Word,Cue
12,female,18,Recall,Recall,5,peculate,embezzle,0,9645,small,First Word,Cue
12,female,18,Recall,Recall,6,recondite,hidden,0,6527,begger,Meaning,Cue
12,female,18,Recall,Recall,7,trammel,impede,0,10981,rower,Foil,Cue
12,female,18,Recall,Recall,8,abjure,reject,0,5950,agree,Foil,Cue
12,female,18,Recall,Recall,9,inculcate,instil,0,14131,fellowship,Study,Cue
12,female,18,Recall,Recall,10,maunder,ramble,0,6702,begger,Study,Cue
12,female,18,Recall,Recall,11,frond,leaf,0,12179,pond,Meaning,Cue
12,female,18,Recall,Recall,12,blandish,flatter,0,9281,edible,Meaning,Cue
12,female,18,Recall,Recall,13,descry,discover,0,8551,billow,Foil,Cue
12,female,18,Recall,Recall,14,everse,overthrow,0,26877,clear,Foil,Cue
12,female,18,Recall,Recall,15,roke,mist,0,8660,cause,Foil,Cue
12,female,18,Recall,Recall,16,sprauncy,smart,0,12808,trickster,Study,Cue
12,female,18,Recall,Recall,17,orotund,pompous,0,14368,fellowship,Meaning,Cue
12,female,18,Recall,Recall,18,immure,imprison,0,7204,pretty,Foil,Cue
12,female,18,Recall,Recall,19,tyro,beginner,0,5709,bull,Study,Cue
12,female,18,Recall,Recall,20,inimical,hostile,0,11281,little,Foil,Cue
12,female,18,Recall,Recall,21,spoliate,plunder,0,12290,rich,First Word,Cue
12,female,18,Recall,Recall,22,valinch,tube,0,12176,water,First Word,Cue
12,female,18,Recall,Recall,23,subduce,withdraw,0,18124,contradict,Meaning,Cue
12,female,18,Recall,Recall,24,perpend,consider,0,10633,accuse,First Word,Cue
12,female,18,Recall,Recall,25,immolate,sacrifice,0,4983,rebelious,Study,Cue
12,female,18,Recall,Recall,26,encomium,tribute,0,14479,talk,Study,Cue
12,female,18,Recall,Recall,27,picaroon,cheat,0,25033,cruel,Study,Cue
12,female,18,Recall,Recall,28,stentorian,loud,0,8273,tall,Foil,Cue
12,female,18,Recall,Recall,29,inchoate,undeveloped,0,14384,whistle,Meaning,Cue
12,female,18,Recall,Recall,30,lassitude,tiredness,0,8232,blanket,Meaning,Cue
12,female,18,Recall,Recall,31,threnody,lament,0,15889,beauty,Foil,Cue
12,female,18,Recall,Recall,32,esculent,edible,0,3466,clear,Meaning,Cue
12,female,18,Recall,Recall,33,interstice,space,1,7980,space,Meaning,Cue
12,female,18,Recall,Recall,34,intractable,unmanageable,0,11879,long,Study,Cue
12,female,18,Recall,Recall,35,limpid,clear,0,7787,begger,First Word,Cue
12,female,18,Recall,Recall,36,gossamer,flimsy,0,5056,mole,First Word,Cue
12,female,18,Recall,Recall,37,imprecation,curse,0,8570,maker,Study,Cue
12,female,18,Recall,Recall,38,subdolous,crafty,0,13551,flower,First Word,Cue
12,female,18,Recall,Recall,39,plangent,noisy,0,12376,bully,Study,Cue
12,female,18,Recall,Recall,40,rebarbative,repellent,0,19747,despute,Foil,Cue
12,female,18,Recall,Recall,41,subvention,grant,0,8899,slow,Meaning,Cue
12,female,18,Recall,Recall,42,contumacious,rebellious,0,6443,rich,Study,Cue
12,female,18,Recall,Recall,43,stanchion,support,0,17418,flower,Study,Cue
12,female,18,Recall,Recall,44,objurgate,rebuke,0,12417,object,Study,Cue
12,female,18,Recall,Recall,45,renitent,resistant,0,12215,strong,Foil,Cue
12,female,18,Recall,Recall,46,superate,overcome,0,8375,billow,First Word,Cue
12,female,18,Recall,Recall,47,burgeon,flourish,0,8420,friend,Foil,Cue
12,female,18,Recall,Recall,48,mendicant,beggar,0,5857,doctor,First Word,Cue
12,female,18,Recall,Recall,49,spoffish,fussy,0,8422,spoilt,Meaning,Cue
12,female,18,Recall,Recall,50,succursal,branch,0,7763,loud,Study,Cue
12,female,18,Recall,Recall,51,effulgent,shining,0,12514,pretty,Foil,Cue
12,female,18,Recall,Recall,52,opprobrium,disgrace,0,10837,horrible,Foil,Cue
12,female,18,Recall,Recall,53,surquedry,arrogance,0,11736,pretty,First Word,Cue
12,female,18,Recall,Recall,54,roil,billow,0,7637,rat,Meaning,Cue
12,female,18,Recall,Recall,55,sodality,fellowship,0,7731,alone,Meaning,Cue
12,female,18,Recall,Recall,56,recreant,surrendering,0,7090,butty,First Word,Cue
12,female,18,Recall,Recall,57,slake,quench,0,6768,run,First Word,Cue
12,female,18,Recall,Recall,58,stolid,unemotional,0,4824,clear,Study,Cue
12,female,18,Recall,Recall,59,sententious,moralising,0,12113,punchual,Meaning,Cue
12,female,18,Recall,Recall,60,subluxation,dislocation,0,8494,strong,Foil,Cue
13,female,19,Recognition,PracticeStudy,1,achene,fruit,NA,NA,NA,NA,NA
13,female,19,Recognition,PracticeStudy,2,zamindar,landlord,NA,NA,NA,NA,NA
13,female,19,Recognition,PracticeStudy,3,infandous,horrible,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,1,interstice,space,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,2,spoliate,plunder,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,3,limpid,clear,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,4,mendicant,beggar,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,5,plangent,noisy,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,6,pertinacious,unyielding,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,7,inimical,hostile,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,8,succursal,branch,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,9,subvention,grant,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,10,subluxation,dislocation,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,11,contumacious,rebellious,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,12,recondite,hidden,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,13,intractable,unmanageable,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,14,renitent,resistant,NA,NA,NA,NA,NA
13,female,19,Recognition,Study,15,frond,leaf,NA,NA,NA,NA,NA
13,female,19,Recognition,PracticeMeaning,1,droze,drip,0,3754,sleep,NA,NA
13,female,19,Recognition,PracticeMeaning,2,gadoid,fish,0,0,,NA,NA
13,female,19,Recognition,PracticeMeaning,3,carcanet,necklace,0,4945,concrete,NA,NA
13,female,19,Recognition,Meaning,1,sodality,fellowship,0,3601,sad,NA,NA
13,female,19,Recognition,Meaning,2,minatory,threatening,0,5636,mi,NA,NA
13,female,19,Recognition,Meaning,3,opprobrium,disgrace,0,5672,opportunity,NA,NA
13,female,19,Recognition,Meaning,4,threnody,lament,0,3449,threat,NA,NA
13,female,19,Recognition,Meaning,5,esculent,edible,0,6298,escape,NA,NA
13,female,19,Recognition,Meaning,6,everse,overthrow,0,3489,reverse,NA,NA
13,female,19,Recognition,Meaning,7,valinch,tube,0,6123,vet,NA,NA
13,female,19,Recognition,Meaning,8,immure,imprison,0,4526,immature,NA,NA
